"id","code","name"
insurance_job_1792, 842400, Aircraft meter manufacture and repair worker
insurance_job_1793, 842450, Precision hardware installation and assembly worker
insurance_job_1794, 842500, Artificial limbs making and repair worker
insurance_job_1795, 842550, Photographer installation and repair worker
insurance_job_1796, 842600, Sewing machine manufacture and repair worker
insurance_job_1797, 842650, Workman for making and repairing cymbal and scales
insurance_job_1798, 842900, Workers making and repairing watches and precision devices - others
insurance_job_1799, 843200, Petrol car mechanic
insurance_job_1800, 843300, Diesel car mechanic
insurance_job_1801, 843400, Tractor Mechanic
insurance_job_1802, 843500, Motorcycle Mechanic
insurance_job_1803, 843600, Mechanic for repairing diesel locomotives
insurance_job_1804, 843700, Mechanic for repairing steam locomotives
insurance_job_1805, 843900, Motor vehicle mechanic - others
insurance_job_1806, 844100, Regular aircraft engine mechanic - general
insurance_job_1807, 844300, Jet engine repair mechanic
insurance_job_1808, 849100, Maintenance worker - general
insurance_job_1809, 849200, Heavy equipment mechanic
insurance_job_1810, 849300, Home cook equipment repair mechanic
insurance_job_1811, 849400, A worker who controls the quality of production in machinery and equipment factories
insurance_job_1812, 849900, Workers to install -assemble and maintain machinery and precision equipment - others
insurance_job_1813, 851100, Electrician Electrical Equipment - Electrician
insurance_job_1814, 851150, Electrician install and repair engines -equipment and generators
insurance_job_1815, 851200, Electrician install and repair transformers
insurance_job_1816, 851250, Electrician installing and repairing distribution boards
insurance_job_1817, 851300, Electric installation and repair of control devices
insurance_job_1818, 851350, Electrician install and repair measuring devices
insurance_job_1819, 851400, Electrician install and repair electric elevators
insurance_job_1820, 851450, Electric installation and repair of refrigeration devices
insurance_job_1821, 851500, Electrician install and repair cars
insurance_job_1822, 851550, Electrician install and repair batteries
insurance_job_1823, 851600, Electrician installing and repairing signal and control devices
insurance_job_1824, 851650, Electrician to install and repair office machines
insurance_job_1825, 851700, Electrician install and repair home appliances
insurance_job_1826, 851800, Electrical installation and maintenance
insurance_job_1827, 851900, Workers to install -repair and maintain electrical equipment - others
insurance_job_1828, 852100, Electrician install and repair electronic equipment - general
insurance_job_1829, 852200, Electrician -radio and television
insurance_job_1830, 852300, Electric radar
insurance_job_1831, 852400, Electric - wireless
insurance_job_1832, 852500, Electrician - standard appliances
insurance_job_1833, 852600, Electric - medical and industrial devices
insurance_job_1834, 852700, Electric - electronic statistical machines
insurance_job_1835, 852900, Workers to install and repair electronic devices
insurance_job_1836, 853200, Electrical equipment assembly worker - fan heater ... etc
insurance_job_1837, 853300, Electronic equipment assembly worker - TV radio .... etc
insurance_job_1838, 853400, Electrical equipment wiring worker
insurance_job_1839, 853410, Wire supply worker
insurance_job_1840, 853500, Electric coil winding machine
insurance_job_1841, 853600, Electric coil winding worker by hand
insurance_job_1842, 853900, Electrical equipment assembly worker
insurance_job_1843, 854200, Radio repair worker -radio -radio
insurance_job_1844, 854400, TV - electric repair worker
insurance_job_1845, 854900, Radio and television repair workers - others
insurance_job_1846, 855100, General electrician connections
insurance_job_1847, 855200, Electrician connections - buildings
insurance_job_1848, 855300, Electrician connections - ships
insurance_job_1849, 855400, Electrician connections - aircraft
insurance_job_1850, 855500, Electrician Connections - Vehicles
insurance_job_1851, 855600, Electrical connections - theater and studio
insurance_job_1852, 855900, Coupling Electricians - Others
insurance_job_1853, 856200, Telephone operator
insurance_job_1854, 856300, Telegraph installation worker
insurance_job_1855, 856400, Telephone repair worker - telephone mechanic
insurance_job_1856, 856500, Telegraph repair worker - Telegraphic mechanic
insurance_job_1857, 857200, worker - electrician of high pressure networks
insurance_job_1858, 857300, worker - electrician low pressure networks
insurance_job_1859, 857400, Electric lines operator for transportation
insurance_job_1860, 857500, Electrical lines operator - Telegraph
insurance_job_1861, 857600, Electrician-electric cable welder
insurance_job_1862, 857900, Electric line workers and cable connections
insurance_job_1863, 859200, Production quality control worker for electrical equipment
insurance_job_1864, 859400, Mast mast operator
insurance_job_1865, 859900, Workers to install -repair and maintain electrical equipment
insurance_job_1866, 861200, The operator of transmitters for radio and television stations
insurance_job_1867, 861300, Radio Equipment Operator - Radio
insurance_job_1868, 861400, Radio and television equipment operator
insurance_job_1869, 861900, Workers Studios - Others
insurance_job_1870, 862200, Sound recording equipment operator
insurance_job_1871, 862300, Sound transmission and transmission equipment operator
insurance_job_1872, 862400, A mechanic of a transverse cinematic machine
insurance_job_1873, 862900, Cinema Equipment Operators - Others
insurance_job_1874, 871200, Plumber sanitary ware
insurance_job_1875, 871300, Pipe fitting worker - pipe plumber
insurance_job_1876, 871400, Pipe Fitting Worker - Plumber
insurance_job_1877, 871500, Aircraft pipe and tube fitting worker
insurance_job_1878, 871900, Sanitary ware -sanitary ware - others
insurance_job_1879, 871910, Welding instructor
insurance_job_1880, 872000, Arjun Weld
insurance_job_1881, 872100, Oxegen and electricity weld
insurance_job_1882, 872150, Cinnamon
insurance_job_1883, 872200, Electrode welding by hand
insurance_job_1884, 872250, Electric welding of the machine
insurance_job_1885, 872300, Thermoforming welding
insurance_job_1886, 872350, Welding with metal compounds
insurance_job_1887, 872400, Electric resistance welding operator
insurance_job_1888, 872450, Metal cutting agent by hand
insurance_job_1889, 872460, Soldering and cutting underwater
insurance_job_1890, 872500, Metal cutting machine with machine oxygen
insurance_job_1891, 872900, Other welders and cutting workers
insurance_job_1892, 873100, Thin metal sheet form worker - general
insurance_job_1893, 873200, Worker - Automotive plumber
insurance_job_1894, 873300, Worker - Aircraft - Aircraft Plumber
insurance_job_1895, 873400, Air conditioner installation worker
insurance_job_1896, 873500, Worker - Decorations - Khan Al-Khalili workers
insurance_job_1897, 873600, Copper Sheet Forming worker - Copper Orex
insurance_job_1898, 873700, Tinplate Form worker - My Plumber
insurance_job_1899, 873900, Thin metal sheet workers
insurance_job_1900, 874150, Shankar worker - Metal Construction
insurance_job_1901, 874200, Forming agent in metal constructions
insurance_job_1902, 874250, Installer - Metal construction worker
insurance_job_1903, 874290, Fitting worker - railway
insurance_job_1904, 874300, Shipboard forming worker
insurance_job_1905, 874350, Metal hull installer
insurance_job_1906, 874400, Elfen body correction agent
insurance_job_1907, 874450, Steam boiler manufacture and repair worker
insurance_job_1908, 874500, Worker - programmatic by hand
insurance_job_1909, 874550, Worker - machine programmatic
insurance_job_1910, 874900, Metal operation and construction workers - others
insurance_job_1911, 880100, Jewels maker - general
insurance_job_1912, 880200, Jewelry modifying agent
insurance_job_1913, 880300, Precision cutting and polishing agent
insurance_job_1914, 880400, Gemstone Fixer - Cobalt Fixture
insurance_job_1915, 880500, Gold and silver maker
insurance_job_1916, 880600, Pull - off machine operator
insurance_job_1917, 880700, Precious metal foil maker
insurance_job_1918, 880800, Gems
insurance_job_1919, 880900, Jewelers - Others
insurance_job_1920, 891200, Glass blower - except for laboratory devices
insurance_job_1921, 891220, Glass blower for making laboratory equipment
insurance_job_1922, 891240, Manual Press worker for Glass
insurance_job_1923, 891260, Glass blowing machine operator
insurance_job_1924, 891280, Glass pulling machine operator
insurance_job_1925, 891300, Glass piston mechanical operator
insurance_job_1926, 891320, Optic glass cutting worker
insurance_job_1927, 891340, Optical grinding and polishing agent
insurance_job_1928, 891360, Optic glass elution agent
insurance_job_1929, 891380, Mirror Fluxing worker - My Mirrors
insurance_job_1930, 891400, Glass tube bending agent
insurance_job_1931, 891420, Glass flattening machine operator
insurance_job_1932, 891440, Flat glass polishing agent
insurance_job_1933, 891460, Glass cutting agent
insurance_job_1934, 891480, Flat glass detection agent
insurance_job_1935, 891500, Glass chamfering agent
insurance_job_1936, 891520, Glass tube maker
insurance_job_1937, 891540, Glass thread making worker
insurance_job_1938, 891900, Forming -cutting -grinding and finishing workers
insurance_job_1939, 892100, Ceramics and pottery maker - general
insurance_job_1940, 892150, Chinese and porcelain designer products
insurance_job_1941, 892200, Chinese mold maker
insurance_job_1942, 892250, Porcelain and Chinese product formant
insurance_job_1943, 892300, Ceramic and Chinese Turner
insurance_job_1944, 892350, A casting agent for porcelain and Chinese dough by hand
insurance_job_1945, 892400, Manual press operator for making porcelain and china
insurance_job_1946, 892450, Mechanical press operator
insurance_job_1947, 892500, Child extrusion machine operator
insurance_job_1948, 892900, Porcelain and baby products workers
insurance_job_1949, 893200, Glass melting furnace agent
insurance_job_1950, 893300, Glass brewing agent
insurance_job_1951, 893400, Porcelain and Chinese incinerator operator
insurance_job_1952, 893500, A brick kiln operator
insurance_job_1953, 893900, Glass -porcelain and Chinese oven workers
insurance_job_1954, 894200, Glass digger
insurance_job_1955, 894300, Glass Bainter
insurance_job_1956, 894400, Glass sandblasting agent
insurance_job_1957, 894900, Other glass drilling and engraving workers
insurance_job_1958, 895200, Hand-painted glass worker
insurance_job_1959, 895300, Handcrafted porcelain and Chinese painting agent
insurance_job_1960, 895400, Porcelain and Chinese decoration worker
insurance_job_1961, 895500, Spray and porcelain paint worker
insurance_job_1962, 895600, Porcelain and Chinese dyeing agent
insurance_job_1963, 895900, Painting and glazing and ceramics workers - others
insurance_job_1964, 899200, Glass mixing agent
insurance_job_1965, 899300, Ceramic coating preparation agent
insurance_job_1966, 899400, Child grinding worker
insurance_job_1967, 899500, Child mixing and imprisoning worker
insurance_job_1968, 899600, Sandblasting agent
insurance_job_1969, 899900, Glass -porcelain and chinaware workers - others
insurance_job_1970, 901150, Rubber mixing machine operator
insurance_job_1971, 901200, Rubber gantry machine operator
insurance_job_1972, 901250, Rubber Extrusion Machine Operator
insurance_job_1973, 901300, Rubber press machine operator
insurance_job_1974, 901350, Rubber product collector
insurance_job_1975, 901400, Injection molding machine operator
insurance_job_1976, 901450, Plastic press machine operator
insurance_job_1977, 901500, Plastic Extrusion Machine Operator
insurance_job_1978, 901550, Plastics press operator
insurance_job_1979, 901600, Plastic product collector
insurance_job_1980, 901900, Workers in the rubber and plastics industries
insurance_job_1981, 902200, Tire staple worker
insurance_job_1982, 902300, Tire maker
insurance_job_1983, 902400, Steam vulcanizing worker
insurance_job_1984, 902500, Tire clamping worker
insurance_job_1985, 902600, Rubber repair worker - rubber welding
insurance_job_1986, 902900, Tires manufacturing and repair workers - others
insurance_job_1987, 910200, Paper box maker by hand
insurance_job_1988, 910300, Cardboard gluing machine operator
insurance_job_1989, 910400, Cardboard education machine operator
insurance_job_1990, 910500, Cardboard cutting machine operator
insurance_job_1991, 910600, Cardboard box making machine operator
insurance_job_1992, 910700, Paper bag making machine operator
insurance_job_1993, 910800, Bag making machine operator
insurance_job_1994, 910900, Paper and cardboard products workers - others
insurance_job_1995, 921100, Printing worker - general
insurance_job_1996, 921150, Lettering by hand - all manual
insurance_job_1997, 921200, Casting machine operator - bucket
insurance_job_1998, 921250, Linotype Machine Operator
insurance_job_1999, 921300, Clear agent and tape machine operation
insurance_job_2000, 921350, The Montibut machine operator - a plumber
insurance_job_2001, 921400, Packaging worker
insurance_job_2002, 921450, Lamination worker
insurance_job_2003, 921500, Photocopier operator
insurance_job_2004, 921550, Film casting film packing agent
insurance_job_2005, 921900, Lettering workers manually and automatically - others
insurance_job_2006, 922200, Cylinder printing machine operator
insurance_job_2007, 922300, Flatbed printer operator
insurance_job_2008, 922400, Rotary printing machine operator
insurance_job_2009, 922500, Offset printing press agent
insurance_job_2010, 922600, Direct lithographic printing worker - stone
insurance_job_2011, 922700, Non-rotogravure
insurance_job_2012, 922800, Wallpaper printing machine operator
insurance_job_2013, 922900, Workers operating printing machines - other printers
insurance_job_2014, 923200, Subformal agent - barbiturate
insurance_job_2015, 923400, Electrification agent
insurance_job_2016, 923900, The workers of pouring chopping and picking - others
insurance_job_2017, 924150, Lithographic stone digger
insurance_job_2018, 924200, Metal plate digger
insurance_job_2019, 924250, Milling rig - barricades - manually
insurance_job_2020, 924300, Rubber wood dredger
insurance_job_2021, 924350, Excavator seals
insurance_job_2022, 924400, Drilling of metal cylinders - machine
insurance_job_2023, 924450, Automated drilling machine operator
insurance_job_2024, 924500, The operator of the lithograph machine
insurance_job_2025, 924550, Metal digger with chemical acid
insurance_job_2026, 924900, Printing drills workers - count 1 drilling
insurance_job_2027, 925100, Photographic Excavator - General
insurance_job_2028, 925200, Photographer to
insurance_job_2029, 925300, worker frills on springs
insurance_job_2030, 925400, Image transfer worker on metal plates
insurance_job_2031, 925500, Acid photographic digger
insurance_job_2032, 925600, Frill worker on metal sheets
insurance_job_2033, 925900, Photogravure workers - others
insurance_job_2034, 926200, Binding worker by hand - folder
insurance_job_2035, 926300, Machine Binding worker
insurance_job_2036, 926400, worker of gilding books by hand
insurance_job_2037, 926500, Machine gilding worker in the machine
insurance_job_2038, 926900, Binding workers and others - others
insurance_job_2039, 927200, Photographic acidifying agent
insurance_job_2040, 927300, Black and white photographic development agent
insurance_job_2041, 927400, Photographic worker
insurance_job_2042, 927500, Photographic zoom worker
insurance_job_2043, 927900, Development and photo printing workers
insurance_job_2044, 929200, Silk net worker
insurance_job_2045, 929300, Silk screen printing agent
insurance_job_2046, 929400, Woodworking printing press
insurance_job_2047, 929500, A worker printed on fabric
insurance_job_2048, 929900, Print workers whose profession has not been returned - others
insurance_job_2049, 931200, Buildings Bainter
insurance_job_2050, 931400, Iron facilities and ship hulls bainter
insurance_job_2051, 931900, Constructions Bainter - Others
insurance_job_2052, 939100, Bainter and decoration worker - general
insurance_job_2053, 939200, Brush bainter
insurance_job_2054, 939300, Spray Bainter
insurance_job_2055, 939400, Dip bainter by hand
insurance_job_2056, 939500, Banner Bainter - calligrapher
insurance_job_2057, 939600, Cars Bainter - Doku Bainter
insurance_job_2058, 939900, Bainters whose professions were not mentioned previously - others
insurance_job_2059, 941200, Musical instrument making worker
insurance_job_2060, 941400, Workers repair and tuning musical instruments
insurance_job_2061, 941900, Musical instrument making and tuning workers
insurance_job_2062, 942150, Baskets maker - Hibernation - misfortune 000 etc.
insurance_job_2063, 942200, Cage Maker - Cage
insurance_job_2064, 942250, The maker of straw and bamboo furniture
insurance_job_2065, 942300, Mills maker
insurance_job_2066, 942350, Inventory Maker - Exclusive
insurance_job_2067, 942400, Brush maker by hand
insurance_job_2068, 942450, Broom maker (broom)
insurance_job_2069, 942500, Maker made of jungle and shoots
insurance_job_2070, 942900, Baskets workers - hibernation - and brushes
insurance_job_2071, 943200, Concrete product making worker
insurance_job_2072, 943300, Asbestos and cement products manufacturer
insurance_job_2073, 943400, Casting agent
insurance_job_2074, 943900, Mineral product making workers - others
insurance_job_2075, 944200, Impurity cotton cleaning agent - Striking agent
insurance_job_2076, 944300, Cotton ginning wheel feeding agent - cast iron wheel feeding worker
insurance_job_2077, 944310, Escarto cupboard feed worker
insurance_job_2078, 944320, Aspirator feed worker
insurance_job_2079, 944400, Trowel wiring agent - Knife worker
insurance_job_2080, 944500, Ginning ward repair worker cupboard carpenter
insurance_job_2081, 944600, Spindle bonding agent - Rabbit
insurance_job_2082, 944700, Cotton groomed waxing agent - hair waxing and contracting agent
insurance_job_2083, 944800, Cotton seed evaporator worker - with incense burners
insurance_job_2084, 944810, Agent Scaretho
insurance_job_2085, 944900, Cotton ginning workers - others
insurance_job_2086, 949150, Sandpaper maker
insurance_job_2087, 949200, Flooring linoleum making worker
insurance_job_2088, 949250, Tarpaulin manufacture
insurance_job_2089, 949300, Ice machine operator
insurance_job_2090, 949350, Buttons worker - Non-Metal
insurance_job_2091, 949400, Crane making worker
insurance_job_2092, 949450, Screeners and sieves maker
insurance_job_2093, 949500, Toys maker
insurance_job_2094, 949550, Linen give worker
insurance_job_2095, 949600, Mummification of birds and animals
insurance_job_2096, 949650, A filling and sealing machine operator and canning operator
insurance_job_2097, 949700, worker packaging by hand
insurance_job_2098, 949750, Wrapping machine operator - packaging machine
insurance_job_2099, 949800, Paste machine operator
insurance_job_2100, 949850, Rubber seals maker
insurance_job_2101, 949900, Production workers whose occupations were not previously mentioned - others
insurance_job_2102, 949910, Leper trainer
insurance_job_2103, 949920, Tuber trainee
insurance_job_2104, 951150, Bricklaying
insurance_job_2105, 951200, Building with a shower
insurance_job_2106, 951250, Silky brick construction - Building ovens
insurance_job_2107, 951300, Tile fitting agent - tiled
insurance_job_2108, 951350, Faience installer
insurance_job_2109, 951400, Mosaic manufacture and installation worker
insurance_job_2110, 951450, Marble trimmer and trimmer - marmakati
insurance_job_2111, 951500, Tiled with shower
insurance_job_2112, 951550, Al-Kahle worker
insurance_job_2113, 951600, Street or brick paving worker
insurance_job_2114, 951900, Bricklayers -Bricks -and Tile Installers - Others
insurance_job_2115, 952200, Armed carpenter
insurance_job_2116, 952300, Concrete reinforcement worker - armed blacksmith
insurance_job_2117, 952400, worker-equipped arsenal - Therapeutic medicine
insurance_job_2118, 952500, Mosaic terrazzo
insurance_job_2119, 952600, Concrete mixing machine operator
insurance_job_2120, 952900, Armed concrete workers and mosaic installers
insurance_job_2121, 953100, Covering worker with materials
insurance_job_2122, 953500, Agent
insurance_job_2123, 954000, Carpenter
insurance_job_2124, 954100, Joiner Fixtures - General
insurance_job_2125, 954150, Carpenter making a door and nets
insurance_job_2126, 954200, Carpenter -door and window fitting - Architectural Carpenter
insurance_job_2127, 954250, Theater and studio carpenter - carpenter's decorations
insurance_job_2128, 954300, Aircraft carpenter fittings
insurance_job_2129, 954350, Joiner fittings with ships
insurance_job_2130, 954400, Flak Carpenter
insurance_job_2131, 954450, Heavy carpenter slab
insurance_job_2132, 954500, Carpenter installing wood floors
insurance_job_2133, 954550, Parquet carpenter installation
insurance_job_2134, 954900, Construction Carpenters - Others
insurance_job_2135, 955100, Bleach - general
insurance_job_2136, 955200, Cement bleach
insurance_job_2137, 955300, Decorative bleach
insurance_job_2138, 955400, Bleach stain
insurance_job_2139, 955500, Gypsum bleach
insurance_job_2140, 955900, White workers - others
insurance_job_2141, 956200, worker for the establishment of the Hazrat-e Azaleh
insurance_job_2142, 956300, The agent of the class of the idolatrous idol
insurance_job_2143, 956400, worker laying the foundation for the resurrection
insurance_job_2144, 956600	, worker of the Classification of the Hazardous Wastewater Treatment Plant
insurance_job_2145, 956900, Heat insulators
insurance_job_2146, 957200, Building glazing worker
insurance_job_2147, 957300, Glass brick installation worker
insurance_job_2148, 957400, Vehicle glass mounting agent
insurance_job_2149, 957500, Glass fitting worker in lead or copper tires
insurance_job_2150, 957900, Glass installation workers - others
insurance_job_2151, 959150, Asphalt floor installer
insurance_job_2152, 959200, Rubber flooring worker
insurance_job_2153, 959250, Linoleum flooring fixture operator - Linolium
insurance_job_2154, 959300, Pipe fitting worker
insurance_job_2155, 959350, Marine diver
insurance_job_2156, 959400, Water well drilling rig
insurance_job_2157, 959450, Scaffolding installation worker
insurance_job_2158, 959500, Artificial stone industry worker
insurance_job_2159, 959550, Manufacture worker and hitting bricks
insurance_job_2160, 959900, Al-Bunawun Walnjarun -etc.
insurance_job_2161, 960000, Mechanical turning
insurance_job_2162, 961000, Mechanic
insurance_job_2163, 961100, hydraulic mechanic
insurance_job_2164, 961200, Mechanic running a diesel machine to generate strong
insurance_job_2165, 961300, Mechanic and steam turbine operator
insurance_job_2166, 961400, Water turbine mechanic
insurance_job_2167, 961500, Mechanic running steam boilers
insurance_job_2168, 961600, He led a steam boiler - thirsty
insurance_job_2169, 961700, Load distribution worker at power stations
insurance_job_2170, 961800, Distribution board operator at generating stations
insurance_job_2171, 961900, Strong generating machine operators
insurance_job_2172, 969100, Stationary machine operator - general
insurance_job_2173, 969200, Air compressor operator - operator
insurance_job_2174, 969300, Mechanical water pump operator
insurance_job_2175, 969400, Cooling unit operator
insurance_job_2176, 969500, Operator heating and air conditioning unit alone
insurance_job_2177, 969600, Constant lubrication and lubrication worker
insurance_job_2178, 969900, Hard worker operation workers
insurance_job_2179, 971200, Shipping and unloading agent - marine
insurance_job_2180, 971300, Freight and oil freight forwarder
insurance_job_2181, 971400, Rail freight vehicle operator
insurance_job_2182, 971410, Seed loading agent
insurance_job_2183, 971420, Escarto and Paypal Relay Agent
insurance_job_2184, 971500, Aircraft freight worker
insurance_job_2185, 971600, In-store worker - Vest - Istgee - Stew Blossom
insurance_job_2186, 971610, Stowing worker
insurance_job_2187, 971700, Bale bonding agent - Packaging and packing agent
insurance_job_2188, 971900, Port workers and loading and unloading workers
insurance_job_2189, 972100, Rope fixing worker in lifting equipment
insurance_job_2190, 972200, Ship Rope Stabilizer
insurance_job_2191, 972400, Rope fixing worker in well drilling
insurance_job_2192, 972500, Sling beads
insurance_job_2193, 972900, Workers installing and beading ropes - others
insurance_job_2194, 973200, Bridge winch operator
insurance_job_2195, 973300, Winch-beige operator
insurance_job_2196, 973400, Mobile winch operator on a vehicle
insurance_job_2197, 973500, Drum winch operator
insurance_job_2198, 973600, Cage winch operator
insurance_job_2199, 973700, Forklift operator
insurance_job_2200, 973900, Workers operating cranes and lifting machines
insurance_job_2201, 974150, Shovel machine operator
insurance_job_2202, 974200, Channel drilling machine operator
insurance_job_2203, 974250, Kiyash machine operator
insurance_job_2204, 974300, Asphalt mixer operator
insurance_job_2205, 974350, Straightening machine operator and brushes
insurance_job_2206, 974400, Asphalt mixing group operator
insurance_job_2207, 974450, Paving machine operator
insurance_job_2208, 974500, Herase operator
insurance_job_2209, 974550, Foundation piling machine operator
insurance_job_2210, 974600, Dumping machine operator
insurance_job_2211, 974650, Crack operator
insurance_job_2212, 974700, Bulldozer operator - heavy equipment driver
insurance_job_2213, 974750, Ground leveling machine operator
insurance_job_2214, 974900, Workers operating earth moving machines
insurance_job_2215, 979200, Lubricant transport and moving equipment lubricant
insurance_job_2216, 979900, Workers operating equipment for moving and moving materials
insurance_job_2217, 981200, Nautical chief
insurance_job_2218, 981300, Naval steering wheel - Domingue
insurance_job_2219, 981400, Excellent nautical
insurance_job_2220, 981500, Normal nautical
insurance_job_2221, 981600, My boats without a license from the Department of Navigation licenses
insurance_job_2222, 981700, Ship mooring agent
insurance_job_2223, 981800, Ship lights operator
insurance_job_2224, 981900, Sailors -ships and sailboats
insurance_job_2225, 982200, Steam mechanic with ships
insurance_job_2226, 982300, Ship diesel mechanic
insurance_job_2227, 982400, Steam boiler mechanic with ships
insurance_job_2228, 982500, He drove with ships
insurance_job_2229, 982900, Ship mechanics and crews - others
insurance_job_2230, 983200, Steam locomotive driver
insurance_job_2231, 983300, Hadid Bokhariya
insurance_job_2232, 983400, Electric railway driver
insurance_job_2233, 983500, Diesel railway driver
insurance_job_2234, 983900, Railroad drivers and drivers
insurance_job_2235, 984200, Braking agent for railways - braking
insurance_job_2236, 984300, Railway signal worker - worker
insurance_job_2237, 984400, Rail transformation worker - transformer
insurance_job_2238, 985100, Driver
insurance_job_2239, 985200, Tram or Trolley Bus Driver
insurance_job_2240, 985300, Car driver - my angel or rent
insurance_job_2241, 985400, Bus driver
insurance_job_2242, 985500, Transport vehicle driver
insurance_job_2243, 985600, Motorcycle driver
insurance_job_2244, 985700, Clark driver
insurance_job_2245, 985900, Other motor vehicle drivers
insurance_job_2246, 986200, Porter - sold
insurance_job_2247, 986300, Driver - drawn animal ride - driver
insurance_job_2248, 986400, Chauffeur-driven vehicle drawn animal
insurance_job_2249, 986500, Horseman
insurance_job_2250, 986600, Camel Raiser
insurance_job_2251, 986900, Animal and vehicle drivers pulled by an animal
insurance_job_2252, 989200, Vehicle driver pushing by hand - handbag
insurance_job_2253, 989300, Vehicle replacement driver - Tricycle driver
insurance_job_2254, 989400, Bridge opening operator -lock or gate
insurance_job_2255, 989500, Railway sliding gate operator
insurance_job_2256, 989600, Manara Observer - Fanar Observer - Jue A.
insurance_job_2257, 989700, Transport lubricant and lubrication
insurance_job_2258, 989800, Threshing worker - military threshing
insurance_job_2259, 989900, Other transportation operators
insurance_job_2260, 999200, Ship mooring agent
insurance_job_2261, 999300, Actor - Ordinary worker - Relay worker
insurance_job_2262, 999400, porter
insurance_job_2263, 999500, ganger
insurance_job_2264, 999999, Sir
